source,target
56446,102937
56446,16620
151043,151043
151043,565426
151043,56446
151043,151043
151043,565426
151043,56446
151043,151043
151043,115788
151043,567335
151043,151043
151043,90027
151043,89888
151043,151043
151043,115788
151043,112219
151043,151043
151043,115788
151043,1170013
151043,151043
151043,56446
151043,87919
151043,151043
151043,115788
151043,56446
151043,151043
151043,56446
151043,997887
151043,151043
151043,1419128
151043,569590
151043,151043
151043,1445097
151043,56446
151043,567335
151043,151043
151043,87919
151043,56446
151043,151043
151043,115788
151043,87919
151043,151043
151043,61903
151043,77763
151043,151043
151043,56446
151043,115788
151043,151043
151043,90027
151043,115788
151043,151043
151043,565430
151043,151043
151043,77763
151043,151043
151043,137050
151043,569590
151043,151043
151043,1170011
151043,151043
151043,1495880
151043,151043
151043,1495880
151043,56446
151043,151043
151043,77120
151043,237746
151043,565426
151043,151043
151043,56446
151043,543530
151043,151043
151043,56446
151043,226502
151043,151043
151043,56446
151043,237746
151043,151043
151043,56446
151043,90031
151043,151043
151043,56446
151043,89888
151043,151043
151043,87919
151043,565421
151043,151043
151043,87919
151043,543530
151043,151043
151043,87919
151043,89888
151043,151043
151043,56446
151043,151043
151043,1531459
151043,1200822
151043,151043
151043,56446
151043,151043
151043,56446
151043,77120
151043,151043
151043,61903
151043,568555
151043,237746
151043,90027
151043,565430
151043,56446
151043,87919
151043,568555
151043,237746
151043,57342
151043,56446
151043,115788
151043,65236
151043,74749
151043,1200822
151043,160039
151043,115788
151043,112219
151043,56446
151043,89888
151043,90027
151043,56446
151043,61903
151043,119154
151043,56446
151043,115788
151043,1200822
151043,56446
151043,74749
151043,56446
151043,74749
151043,565430
151043,237746
151043,56446
151043,568555
151043,115788
151043,112219
151043,567335
151043,89888
151043,115788
151043,90027
151043,56446
151043,115788
151043,1081432
151043,1170014
151043,56446
151043,565430
151043,56446
151043,1170009
151043,565415
151043,56446
151043,105656
151043,115788
151043,238367
151043,102937
151043,57342
151043,115788
151043,112219
151043,74749
151043,1170011
151043,115788
151043,238330
151043,56446
151043,115788
151043,1578310
151043,119154
151043,56446
151043,1202307
151043,56446
151043,115788
151043,112219
151043,1419127
151043,238335
151043,56446
151043,238330
151043,543521
151043,565430
151043,115788
151043,543530
151043,56446
151043,151042
151043,543599
151043,56446
151043,87919
151043,568589
151043,1155264
151043,711143
151043,238321
151043,87919
151043,112219
151043,112217
151043,115788
151043,87919
151043,74749
151043,115788
151043,112219
151043,119154
151043,56446
151043,543530
151043,1167703
151043,90027
151043,61903
151043,77763
151043,1528514
151043,238330
151043,491896
151043,115788
151043,1198946
151043,565430
151043,90027
151043,543530
151043,928362
151043,567335
151043,565430
151043,237737
151043,115788
151043,112219
151043,1566516
151043,1923222
151043,115788
151043,56446
151043,74749
151043,151042
151043,74749
151043,567257
151043,568555
151043,56446
151043,218176
151043,543544
151043,16620
151043,77120
151043,56446
151043,1170011
151043,1170010
151043,18918
151043,74749
151043,115788
151043,16620
151043,89023
151043,74749
151043,1197228
151043,56446
151043,112219
151043,543530
151043,115788
151043,77763
151043,18918
151043,56446
151043,112219
151043,567335
151043,115788
151043,112219
151043,87919
151043,65605
151043,102937
151043,16620
151043,56446
151043,77120
151043,151043
77120,77120
77120,151042
77120,77120
77120,18918
77120,77120
77120,18918
77120,87919
77120,77120
77120,61903
77120,87919
77120,77120
77120,77763
77120,61903
77120,77120
77120,77763
77120,57342
77120,77120
77120,87919
77120,61903
77120,77120
77120,87919
77120,18918
77120,77120
77120,77763
77120,87919
77120,77120
77120,87919
77120,18918
77120,77120
77120,57342
77120,77763
77120,77120
77120,18918
77120,87919
77120,77120
77120,57342
77120,1198964
77120,77120
77120,115788
77120,77763
77120,77120
77120,115788
77120,90031
77120,77120
77120,1206981
77120,57342
77120,77120
77120,57342
77120,115788
77120,112217
77120,77120
77120,87919
77120,90031
77120,77120
77120,115788
77120,87919
77120,77120
77120,115788
77120,105656
77120,77120
77120,115788
77120,90031
77120,77120
77120,238367
77120,87919
77120,77120
77120,90031
77120,18918
77120,77120
77120,115788
77120,16620
77120,77120
77120,56446
77120,77120
77120,1104687
77120,77120
77120,112217
77120,56446
77120,77120
77120,151043
77120,569166
77120,77120
77120,1155272
77120,77120
77120,1155271
77120,77120
77120,87919
77120,77120
77120,87919
77120,77120
77120,33016
77120,57342
77120,77120
77120,56446
77120,80757
77120,112219
77120,77120
77120,18918
77120,105656
77120,77120
77120,90031
77120,906496
77120,77120
77120,238367
77120,543544
77120,77120
77120,87919
77120,61903
77120,77120
77120,112217
77120,112219
77120,77120
77120,569166
77120,77120
77120,112219
77120,77120
77120,57342
77120,77120
77120,87919
77120,77120
77120,18918
77120,77120
77120,56446
77120,151043
77120,77120
77120,74749
77120,90031
77120,18918
77120,74749
77120,115788
77120,112219
77120,90031
77120,18918
77120,115788
77120,87919
77120,112217
77120,112218
77120,16620
77120,115788
77120,87919
77120,61903
77120,18918
77120,90031
77120,1216310
77120,18918
77120,543544
77120,238367
77120,543521
77120,90031
77120,56446
77120,16620
77120,543521
77120,1194951
77120,87919
77120,112219
77120,57342
77120,160039
77120,115788
77120,1076796
77120,18918
77120,229949
77120,219244
77120,565433
77120,112217
77120,1108859
77120,56446
77120,151043
77120,115788
77120,105656
77120,18918
77120,567335
77120,115788
77120,112219
77120,16483
77120,976
77120,1336
77120,214618
77120,198192
77120,1155263
77120,112217
77120,568592
77120,198192
77120,115788
77120,543530
77120,56446
77120,928359
77120,928391
77120,87919
77120,115788
77120,87919
77120,16620
77120,115788
77120,112219
77120,115788
77120,87919
77120,74749
77120,151043
77120,115788
77120,56446
77120,238330
77120,543521
77120,102210
77120,77763
77120,1056699
77120,112219
77120,1196862
77120,198192
77120,115788
77120,565433
77120,57342
77120,569166
77120,928391
77120,1108859
77120,87919
77120,568589
77120,112219
77120,1195465
77120,1195537
77120,1108859
77120,77763
77120,87919
77120,77763
77120,214618
77120,112219
77120,56446
77120,1195465
77120,57342
77120,56446
77120,115788
77120,1108859
77120,79027
77120,543599
77120,112217
77120,115788
77120,112219
77120,115788
77120,151042
77120,18918
77120,105656
77120,89888
77120,112219
77120,1216846
77120,1463963
77120,16620
77120,1170011
77120,1039215
77120,238321
77120,569184
77120,567264
77120,115788
77120,77763
77120,1463963
77120,1064416
77120,1207045
77120,1216782
77120,115788
77120,87919
77120,115788
77120,112219
77120,87919
77120,112219
77120,112217
77120,112219
77120,214618
77120,77763
77120,1155264
77120,1108859
77120,1216782
77120,1207043
77120,1167702
77120,112217
77120,567335
77120,1200822
77120,56446
77120,74749
77120,1155264
77120,569166
77120,74749
77120,1170011
77120,115788
77120,87919
77120,1081432
77120,65236
77120,74749
77120,1200822
77120,1155263
77120,1155262
77120,151043
77120,90027
77120,89888
77120,89023
77120,1155272
77120,151043
77120,56446
77120,997887
77120,1167703
77120,90027
77120,61903
77120,1216782
77120,1207043
77120,1167702
77120,151043
77120,90027
77120,89888
2399215,2399215
2399215,2763159
2399215,2769274
2763159,2399215
2763159,2763159
2763159,2769274
2769274,2399215
2769274,2763159
2769274,2769274
1314544,1314544
1314544,998458
1314544,1923219
998458,998458
998458,1242860
998458,1314544
998458,998458
998458,1923219
1923219,1314544
1923219,998458
1923219,1923219
1923219,2706019
1923219,2767011
2569912,2569912
2569912,2601848
2569912,1173567
2601848,2569912
2601848,2601848
2601848,1173567
1173567,2569912
1173567,2601848
1173567,1173567
21216,21216
21216,58792
21216,55779
21216,114293
21216,21216
58792,58792
58792,2713
58792,21216
58792,58792
16620,16620
16620,25504
16620,1194848
16620,16620
16620,568585
16620,112217
16620,16620
16620,237600
16620,1206981
16620,16620
16620,568589
16620,1064416
16620,16620
16620,89023
16620,1196755
16620,16620
16620,44240
16620,568586
16620,16620
16620,115788
16620,87919
16620,16620
16620,151042
16620,158038
16620,16620
16620,151042
16620,1195491
16620,16620
16620,44240
16620,135352
16620,16620
16620,21397
16620,1155262
16620,16620
16620,21397
16620,86903
16620,16620
16620,160039
16620,86903
16620,16620
16620,77120
16620,56446
16620,568589
16620,16620
16620,568587
16620,569166
16620,16620
16620,1108859
16620,16620
16620,65236
16620,1076694
16620,16620
16620,65236
16620,87919
16620,16620
16620,115788
16620,89023
16620,16620
16620,1108859
16620,16620
16620,25504
16620,16620
16620,197994
16620,16620
16620,89023
16620,16620
16620,217275
16620,16620
16620,1195465
16620,16620
16620,158038
16620,1463963
16620,16620
16620,1170011
16620,1064416
16620,44240
16620,16620
16620,1108859
16620,151042
16620,16620
16620,65236
16620,86903
16620,16620
16620,197994
16620,16620
16620,102937
16620,16620
16620,90031
16620,56446
16620,16620
16620,89023
16620,16620
16620,89023
16620,16620
16620,2712702
16620,16620
16620,115788
16620,105656
16620,18918
16620,1195465
16620,218022
16620,1076694
16620,15234
16620,86903
16620,1076694
16620,115788
16620,1076796
16620,18918
16620,151043
16620,115788
16620,56446
16620,89023
16620,1155272
16620,569166
16620,115788
16620,89023
16620,1155272
16620,115788
16620,112219
16620,86903
16620,569166
16620,56446
16620,151043
16620,77120
16620,74749
16620,90031
16620,18918
16620,569166
16620,65236
16620,151042
16620,1108859
16620,569166
16620,65236
16620,218022
16620,1108859
16620,569166
16620,928391
16620,1108859
16620,115788
16620,543530
16620,89888
16620,57342
16620,56446
16620,115788
16620,238367
16620,102937
16620,57342
16620,56446
16620,77120
16620,151043
16620,1240598
16620,87255
16620,89023
16620,1108047
16620,1108859
16620,89023
16620,86903
16620,87919
16620,77120
16620,1216782
16620,1207043
16620,1167702
16620,57342
16620,77120
16620,1419127
16620,1200138
16620,1425186
16620,87919
16620,115788
16620,25504
16620,568587
16620,112219
16620,928383
16620,160733
16620,1207045
16620,1216782
16620,1155264
16620,569166
16620,87919
16620,74749
16620,57342
16620,160039
16620,105656
16620,77120
16620,115788
16620,105656
16620,89888
16620,18918
16620,87919
16620,90031
16620,115788
16620,87919
16620,568589
16620,568592
16620,74749
16620,151042
16620,135352
16620,74749
16620,1170011
16620,115788
16620,1167703
16620,90027
16620,61903
16620,115788
16620,77763
16620,87919
16620,65605
16620,89023
16620,1155262
16620,569166
16620,115788
16620,543530
16620,56446
16620,1155264
16620,1108859
16620,151043
16620,90027
16620,89888
16620,44240
16620,2632
16620,151043
16620,90027
16620,89888
2161106,2161106
2161106,2161107
2161106,2161104
2161107,2161106
2161107,2161107
2161107,2161104
2161104,2161106
2161104,2161107
2161104,2161104
2706019,2706019
2706019,2767011
2767011,2706019
2767011,2767011
2255261,2255261
2255261,4960
2255261,15753
4960,2255261
4960,4960
4960,15753
4960,13565
4960,16896
4960,4786
4960,4959
4960,4958
15753,2255261
15753,4960
15753,15753
1103791,1103791
1103791,95678
95678,95678
95678,1304234
95678,1293135
95678,1103791
95678,95678
567335,567335
567335,151043
567335,87919
567335,567335
567335,115788
567335,112219
567335,90031
567335,567335
567335,115788
567335,567335
567335,1200941
567335,151043
567335,115788
567335,567335
567335,543530
567335,928362
567335,567335
567335,115788
567335,112219
567335,567335
567335,112217
567335,567335
567335,1208114
567335,567335
567335,18918
567335,115788
567335,57342
567335,115788
567335,543530
567335,89888
567335,119154
567335,56446
567335,1202307
567335,79027
567335,1108052
567335,1198946
567335,151043
567335,77763
567335,87919
567335,77120
567335,115788
567335,543599
567335,1201951
567335,129849
567335,112219
567335,56446
567335,1195465
567335,74749
567335,115788
567335,112219
567335,90031
567335,18918
567335,115788
567335,151042
567335,18918
567335,90031
567335,77120
567335,115788
567335,56446
567335,151042
567335,1198946
567335,565430
567335,90027
567335,74749
567335,18918
567335,112219
567335,16620
567335,44240
567335,135352
567335,160039
567335,115788
567335,112219
567335,77120
567335,112217
567335,568592
567335,198192
567335,569166
567335,16620
567335,1108859
567335,115788
567335,1076796
567335,18918
567335,56446
567335,543530
567335,543599
567335,56446
567335,115788
567335,56446
567335,151043
567335,928359
567335,928391
567335,115788
567335,112219
567335,61903
567335,1108859
567335,16620
567335,65236
567335,1170013
567335,543530
567335,568555
567335,89023
567335,86903
567335,44240
567335,1155264
567335,711143
567335,238321
567335,1108859
567335,135352
567335,1195465
567335,87919
567335,151043
567335,61903
567335,89023
567335,16620
567335,1108859
567335,57342
567335,160039
567335,18918
567335,90031
567335,115788
567335,87919
567335,74749
567335,151042
567335,16620
567335,21397
567335,1155262
567335,115788
567335,77763
567335,65236
567335,115788
567335,57342
567335,77120
567335,18918
567335,74749
567335,90031
567335,56446
567335,151043
567335,115788
567335,112219
567335,1039215
567335,238321
567335,569184
567335,567264
567335,115788
567335,543530
567335,56446
567335,90031
567335,1195521
567335,87919
567335,18918
567335,87919
567335,90031
567335,74749
567335,90031
567335,18918
567335,1108859
567335,77763
567335,89023
567335,1155262
567335,569166
567335,1108859
567335,151042
567335,135352
567335,1108859
567335,151042
567335,16620
567335,1108859
567335,89023
567335,86903
567335,135352
567335,65236
567335,77120
567335,115788
567335,90031
567335,56446
567335,543530
567335,151043
567335,112219
567335,543530
567335,87919
567335,16620
567335,77120
567335,56446
567335,238330
567335,543521
567335,112217
567335,1108859
567335,56446
567335,90031
567335,151043
567335,1207045
567335,1216782
567335,115788
567335,105656
567335,18918
567335,74749
567335,151042
567335,135352
567335,56446
567335,112219
567335,543530
567335,214618
567335,198192
567335,1155263
567335,151043
567335,90027
567335,89888
567335,1216782
567335,1207043
567335,1167702
567335,57342
567335,56446
567335,115788
115788,115788
115788,112219
115788,61903
115788,115788
115788,151042
115788,18918
115788,115788
115788,105656
115788,18918
115788,115788
115788,543530
115788,56446
115788,115788
115788,565433
115788,57342
115788,115788
115788,57342
115788,565433
115788,115788
115788,1076796
115788,18918
115788,115788
115788,135352
115788,112219
115788,115788
115788,112219
115788,115788
115788,112219
115788,567335
115788,115788
115788,543530
115788,89888
115788,115788
115788,56446
115788,89888
115788,115788
115788,151043
115788,90027
115788,115788
115788,89888
115788,56446
115788,115788
115788,112219
115788,222912
115788,115788
115788,151043
115788,565430
115788,65236
115788,115788
115788,57342
115788,74749
115788,115788
115788,112219
115788,151043
115788,115788
115788,567335
115788,115788
115788,112219
115788,87919
115788,115788
115788,18918
115788,115788
115788,57342
115788,77120
115788,115788
115788,77763
115788,77120
115788,115788
115788,90031
115788,16620
115788,115788
115788,87919
115788,151043
115788,115788
115788,112219
115788,543530
115788,115788
115788,56446
115788,151043
115788,115788
115788,1170013
115788,89888
115788,115788
115788,90027
115788,56446
115788,115788
115788,112219
115788,151043
115788,115788
115788,56446
115788,115788
115788,1170010
115788,160039
115788,115788
115788,112219
115788,115788
115788,87919
115788,115788
115788,77763
115788,115788
115788,112219
115788,90031
115788,567335
115788,115788
115788,56446
115788,151043
115788,115788
115788,90031
115788,18918
115788,115788
115788,18918
115788,90031
115788,115788
115788,90031
115788,77120
115788,115788
115788,87919
115788,77120
115788,115788
115788,105656
115788,77120
115788,115788
115788,87919
115788,16620
115788,115788
115788,18918
115788,74749
115788,115788
115788,56446
115788,238367
115788,115788
115788,105656
115788,543530
115788,115788
115788,56446
115788,105656
115788,115788
115788,18918
115788,77120
115788,115788
115788,77120
115788,57342
115788,115788
115788,74749
115788,1170011
115788,115788
115788,56446
115788,115788
115788,238330
115788,491896
115788,115788
115788,57342
115788,56446
115788,115788
115788,569166
115788,115788
115788,112219
115788,115788
115788,87919
115788,115788
115788,112219
115788,115788
115788,565430
115788,115788
115788,1566516
115788,1923222
115788,115788
115788,238330
115788,56446
115788,115788
115788,74749
115788,18918
115788,112219
115788,56446
115788,90031
115788,151043
115788,77120
115788,18918
115788,56446
115788,218176
115788,543544
115788,77120
115788,77763
115788,57342
115788,77120
115788,87919
115788,18918
115788,77120
115788,87919
115788,18918
115788,74749
115788,151042
115788,135352
115788,238346
115788,1082302
115788,77763
115788,1528514
115788,57342
115788,77120
115788,56446
115788,87919
115788,74749
115788,57342
115788,77120
115788,56446
115788,151043
115788,567335
115788,151043
115788,87919
115788,56446
115788,89888
115788,90027
115788,77120
115788,57342
115788,77763
115788,77120
115788,18918
115788,87919
115788,89888
115788,151043
115788,18918
115788,90031
115788,1216310
115788,569166
115788,77120
115788,56446
115788,565430
115788,151043
115788,77763
115788,18918
115788,77120
115788,151043
115788,1495880
115788,151043
115788,1495880
115788,18918
115788,56446
115788,112219
115788,18918
115788,105656
115788,77120
115788,56446
115788,1170009
115788,565415
115788,1195465
115788,112217
115788,87919
115788,90031
115788,1195521
115788,87919
115788,229949
115788,219244
115788,565433
115788,90031
115788,56446
115788,16620
115788,1275416
115788,1170010
115788,90027
115788,565430
115788,56446
115788,89888
115788,151043
115788,18918
115788,56446
115788,77120
115788,151043
115788,543544
115788,238367
115788,543521
115788,151043
115788,56446
115788,997887
115788,87919
115788,112219
115788,56446
115788,543530
115788,151043
115788,90027
115788,89888
115788,87919
115788,568555
115788,237746
